,date,temperature
2717,2016-06-01,11.1
2718,2016-06-01,32.2
2719,2016-06-01,8.9
2720,2016-06-01,31.1
2721,2016-06-01,9.4
2722,2016-06-01,25.0
2723,2016-06-01,10.6
2724,2016-06-01,32.2
2725,2016-06-01,14.4
2726,2016-06-01,31.1
2727,2016-06-01,8.3
2728,2016-06-01,33.3
2729,2016-06-01,10.6
2730,2016-06-01,33.9
2731,2016-06-01,16.1
2732,2016-06-01,16.7
2733,2016-06-01,10.0
2734,2016-06-01,37.2
2735,2016-06-01,17.2
2736,2016-06-01,33.9
2737,2016-06-01,6.7
2738,2016-06-01,38.9
2739,2016-06-01,14.4
2740,2016-06-01,23.3
2741,2016-06-01,10.6
2742,2016-06-01,31.7
2743,2016-06-01,12.2
2744,2016-06-01,27.8
2745,2016-06-01,9.4
2746,2016-06-01,37.2
2747,2016-06-01,18.3
2748,2016-06-01,28.9
2749,2016-06-01,15.0
2750,2016-06-01,29.4
2751,2016-06-01,10.0
2752,2016-06-01,28.9
2753,2016-06-01,10.6
2754,2016-06-01,39.4
2755,2016-06-01,20.0
2756,2016-06-01,37.2
2757,2016-06-01,20.6
2758,2016-06-01,38.3
2759,2016-06-01,24.4
2760,2016-06-01,41.1
2761,2016-06-01,20.6
2762,2016-06-01,27.8
2763,2016-06-01,15.6
2764,2016-06-01,26.1
2765,2016-06-01,5.0
2766,2016-06-01,33.3
2767,2016-06-01,20.6
2768,2016-06-01,36.1
2769,2016-06-01,18.3
2770,2016-06-01,32.2
2771,2016-06-01,18.3
2772,2016-06-01,31.7
2773,2016-06-01,10.0
2774,2016-06-01,37.2
2775,2016-06-01,20.6
2776,2016-06-01,30.0
2777,2016-06-01,11.1
2778,2016-06-01,39.4
2779,2016-06-01,15.0
2780,2016-06-01,30.0
2781,2016-06-01,11.1
2782,2016-06-01,29.4
2783,2016-06-01,16.7
2784,2016-06-01,26.1
2785,2016-06-01,8.9
2786,2016-06-01,37.8
2787,2016-06-01,19.4
2788,2016-06-01,37.2
2789,2016-06-01,17.2
2790,2016-06-01,35.0
2791,2016-06-01,12.8
2792,2016-06-01,23.3
2793,2016-06-01,5.0
2794,2016-06-01,22.2
2795,2016-06-01,12.2
2796,2016-06-01,30.6
2797,2016-06-01,13.3
2798,2016-06-01,36.7
2799,2016-06-01,20.6
2800,2016-06-01,31.7
2801,2016-06-01,12.2
2802,2016-06-01,36.1
2803,2016-06-01,17.2
2804,2016-06-01,23.9
2805,2016-06-01,4.4
2806,2016-06-01,38.3
2807,2016-06-01,13.9
2808,2016-06-01,34.4
2809,2016-06-01,10.6
2810,2016-06-01,32.2
2811,2016-06-01,12.2
2812,2016-06-01,39.4
2813,2016-06-01,21.7
2814,2016-06-01,20.0
2815,2016-06-01,10.0
2816,2016-06-01,18.9
2817,2016-06-01,10.6
2818,2016-06-01,33.9
2819,2016-06-01,20.0
2820,2016-06-01,31.7
2821,2016-06-01,19.4
2822,2016-06-01,28.9
2823,2016-06-01,20.6
2824,2016-06-01,27.2
2825,2016-06-01,13.3
2826,2016-06-01,30.0
2827,2016-06-01,10.6
2828,2016-06-01,31.7
2829,2016-06-01,18.3
2830,2016-06-01,16.7
2831,2016-06-01,11.1
2832,2016-06-01,32.2
2833,2016-06-01,12.8
2834,2016-06-01,31.7
2835,2016-06-01,16.1
2836,2016-06-01,30.0
2837,2016-06-01,13.9
2838,2016-06-01,37.2
2839,2016-06-01,11.7
2840,2016-06-01,43.3
2841,2016-06-01,16.7
2842,2016-06-01,36.7
2843,2016-06-01,20.0
2844,2016-06-01,18.9
2845,2016-06-01,16.1
2846,2016-06-01,32.2
2847,2016-06-01,8.9
2848,2016-06-01,20.0
2849,2016-06-01,11.7
2850,2016-06-01,18.3
2851,2016-06-01,16.7
2852,2016-06-01,40.6
2853,2016-06-01,22.2
2854,2016-06-01,27.8
2855,2016-06-01,12.2
2856,2016-06-01,39.4
2857,2016-06-01,19.4
2858,2016-06-01,33.3
2859,2016-06-01,12.2
2860,2016-06-01,36.7
2861,2016-06-01,13.9
2862,2016-06-01,21.1
2863,2016-06-01,14.4
2864,2016-06-01,32.2
2865,2016-06-01,12.2
2866,2016-06-01,38.3
2867,2016-06-01,20.0
2868,2016-06-01,30.0
2869,2016-06-01,14.4
2870,2016-06-01,29.4
2871,2016-06-01,17.2
2872,2016-06-01,35.0
2873,2016-06-01,22.2
2874,2016-06-01,38.9
2875,2016-06-01,24.4
2876,2016-06-01,25.6
2877,2016-06-01,12.2
2878,2016-06-01,35.6
2879,2016-06-01,11.7
2880,2016-06-01,37.2
2881,2016-06-01,20.6
2882,2016-06-01,27.8
2883,2016-06-01,9.4
2884,2016-06-01,37.8
2885,2016-06-01,11.1
2886,2016-06-01,32.8
2887,2016-06-01,9.4
2888,2016-06-01,29.4
2889,2016-06-01,6.1
2890,2016-06-01,36.7
2891,2016-06-01,11.7
2892,2016-06-01,26.1
2893,2016-06-01,15.6
2894,2016-06-01,31.1
2895,2016-06-01,7.8
2896,2016-06-01,22.2
2897,2016-06-01,15.6
2898,2016-06-01,36.1
2899,2016-06-01,19.4
2900,2016-06-01,21.1
2901,2016-06-01,15.6
2902,2016-06-01,25.6
2903,2016-06-01,12.2
2904,2016-06-01,21.1
2905,2016-06-01,11.1
2906,2016-06-01,30.6
2907,2016-06-01,13.9
2908,2016-06-01,31.1
2909,2016-06-01,13.3
2910,2016-06-01,20.6
2911,2016-06-01,11.1
2912,2016-06-01,20.6
2913,2016-06-01,15.6
2914,2016-06-01,16.7
2915,2016-06-01,11.1
2916,2016-06-01,31.1
2917,2016-06-01,14.4
2918,2016-06-01,23.3
2919,2016-06-01,11.1
2920,2016-06-01,25.0
2921,2016-06-01,11.7
2922,2016-06-01,24.4
2923,2016-06-01,16.7
2924,2016-06-01,21.7
2925,2016-06-01,13.9
2926,2016-06-01,18.3
2927,2016-06-01,12.8
2928,2016-06-01,23.3
2929,2016-06-01,9.4
2930,2016-06-01,36.7
2931,2016-06-01,17.8
2932,2016-06-01,33.9
2933,2016-06-01,20.0
2934,2016-06-01,27.8
2935,2016-06-01,6.7
2936,2016-06-01,28.3
2937,2016-06-01,17.8
2938,2016-06-01,27.2
2939,2016-06-01,10.6
2940,2016-06-01,33.9
2941,2016-06-01,12.2
2942,2016-06-01,26.7
2943,2016-06-01,10.0
2944,2016-06-01,36.7
2945,2016-06-01,17.2
2946,2016-06-01,38.3
2947,2016-06-01,15.0
2948,2016-06-01,30.6
2949,2016-06-01,10.6
2950,2016-06-01,28.9
2951,2016-06-01,11.1
2952,2016-06-01,35.0
2953,2016-06-01,17.8
2954,2016-06-01,23.9
2955,2016-06-01,6.7
2956,2016-06-01,22.2
2957,2016-06-01,7.2
2958,2016-06-01,29.4
2959,2016-06-01,11.7
2960,2016-06-01,36.1
2961,2016-06-01,25.0
2962,2016-06-01,37.8
2963,2016-06-01,17.8
2964,2016-06-01,37.2
2965,2016-06-01,14.4
2966,2016-06-01,37.8
2967,2016-06-01,16.7
2968,2016-06-01,35.0
2969,2016-06-01,10.0
2970,2016-06-01,39.4
2971,2016-06-01,20.6
2972,2016-06-01,27.2
2973,2016-06-01,3.9
2974,2016-06-01,29.4
2975,2016-06-01,8.3
2976,2016-06-01,20.0
2977,2016-06-01,3.3
2978,2016-06-01,36.1
2979,2016-06-01,20.0
2980,2016-06-01,39.4
2981,2016-06-01,24.4
2982,2016-06-01,39.4
2983,2016-06-01,26.1
2984,2016-06-01,26.1
2985,2016-06-01,21.1
2986,2016-06-01,15.6
2987,2016-06-01,29.4
2988,2016-06-01,11.1
2989,2016-06-01,27.2
2990,2016-06-01,9.4
2991,2016-06-01,36.1
2992,2016-06-01,16.7
2993,2016-06-01,28.9
2994,2016-06-01,5.6
2995,2016-06-01,35.0
2996,2016-06-01,21.1
2997,2016-06-01,21.7
2998,2016-06-01,15.6
2999,2016-06-01,38.3
3000,2017-06-01,29.4
3001,2017-06-01,26.6
3002,2017-06-01,18.7
3003,2017-06-01,10.5
3004,2017-06-01,21.5
3005,2017-06-01,12.0
3006,2017-06-01,31.0
3007,2017-06-01,12.0
3008,2017-06-01,29.6
3009,2017-06-01,9.7
3010,2017-06-01,26.0
3011,2017-06-01,2.0
3012,2017-06-01,29.4
3013,2017-06-01,25.0
3014,2017-06-01,31.1
3015,2017-06-01,24.4
3016,2017-06-01,33.3
3017,2017-06-01,26.1
3018,2017-06-01,32.2
3019,2017-06-01,25.0
3020,2017-06-01,28.3
3021,2017-06-01,15.0
3022,2017-06-01,33.3
3023,2017-06-01,22.8
3024,2017-06-01,25.6
3025,2017-06-01,18.9
3026,2017-06-01,31.7
3027,2017-06-01,19.4
3028,2017-06-01,28.9
3029,2017-06-01,21.1
3030,2017-06-01,30.6
3031,2017-06-01,22.2
3032,2017-06-01,30.6
3033,2017-06-01,20.6
3034,2017-06-01,30.6
3035,2017-06-01,25.0
3036,2017-06-01,28.3
3037,2017-06-01,22.2
3038,2017-06-01,29.4
3039,2017-06-01,22.2
3040,2017-06-01,29.4
3041,2017-06-01,20.6
3042,2017-06-01,30.6
3043,2017-06-01,21.1
3044,2017-06-01,29.4
3045,2017-06-01,21.1
3046,2017-06-01,26.7
3047,2017-06-01,17.8
3048,2017-06-01,29.4
3049,2017-06-01,23.3
3050,2017-06-01,26.7
3051,2017-06-01,21.1
3052,2017-06-01,29.4
3053,2017-06-01,20.6
3054,2017-06-01,32.2
3055,2017-06-01,17.2
3056,2017-06-01,29.4
3057,2017-06-01,21.7
3058,2017-06-01,30.0
3059,2017-06-01,23.3
3060,2017-06-01,30.0
3061,2017-06-01,22.8
3062,2017-06-01,30.6
3063,2017-06-01,20.0
3064,2017-06-01,30.0
3065,2017-06-01,26.1
3066,2017-06-01,30.6
3067,2017-06-01,24.4
3068,2017-06-01,26.7
3069,2017-06-01,20.6
3070,2017-06-01,28.3
3071,2017-06-01,16.7
3072,2017-06-01,28.9
3073,2017-06-01,18.9
3074,2017-06-01,27.2
3075,2017-06-01,19.4
3076,2017-06-01,29.4
3077,2017-06-01,15.6
3078,2017-06-01,29.4
3079,2017-06-01,17.8
3080,2017-06-01,28.9
3081,2017-06-01,20.0
3082,2017-06-01,27.2
3083,2017-06-01,19.4
3084,2017-06-01,27.8
3085,2017-06-01,18.3
3086,2017-06-01,27.8
3087,2017-06-01,20.0
3088,2017-06-01,28.9
3089,2017-06-01,16.1
3090,2017-06-01,27.8
3091,2017-06-01,17.2
3092,2017-06-01,27.8
3093,2017-06-01,18.3
3094,2017-06-01,30.0
3095,2017-06-01,13.9
3096,2017-06-01,28.9
3097,2017-06-01,16.7
3098,2017-06-01,28.3
3099,2017-06-01,19.4
3100,2017-06-01,29.4
3101,2017-06-01,18.3
3102,2017-06-01,30.0
3103,2017-06-01,20.6
3104,2017-06-01,28.9
3105,2017-06-01,15.6
3106,2017-06-01,30.0
3107,2017-06-01,18.9
3108,2017-06-01,27.8
3109,2017-06-01,20.6
3110,2017-06-01,32.8
3111,2017-06-01,11.7
3112,2017-06-01,28.9
3113,2017-06-01,18.3
3114,2017-06-01,29.4
3115,2017-06-01,18.9
3116,2017-06-01,30.0
3117,2017-06-01,17.2
3118,2017-06-01,28.9
3119,2017-06-01,18.9
3120,2017-06-01,28.3
3121,2017-06-01,12.2
3122,2017-06-01,27.8
3123,2017-06-01,19.4
3124,2017-06-01,26.7
3125,2017-06-01,21.1
3126,2017-06-01,28.3
3127,2017-06-01,17.8
3128,2017-06-01,28.9
3129,2017-06-01,18.9
3130,2017-06-01,31.1
3131,2017-06-01,18.9
3132,2017-06-01,26.1
3133,2017-06-01,16.1
3134,2017-06-01,31.1
3135,2017-06-01,16.1
3136,2017-06-01,27.8
3137,2017-06-01,15.6
3138,2017-06-01,30.6
3139,2017-06-01,22.2
3140,2017-06-01,28.3
3141,2017-06-01,17.8
3142,2017-06-01,27.2
3143,2017-06-01,18.9
3144,2017-06-01,26.7
3145,2017-06-01,19.4
3146,2017-06-01,28.3
3147,2017-06-01,18.3
3148,2017-06-01,30.0
3149,2017-06-01,18.3
3150,2017-06-01,31.7
3151,2017-06-01,22.2
3152,2017-06-01,28.9
3153,2017-06-01,16.7
3154,2017-06-01,30.0
3155,2017-06-01,16.1
3156,2017-06-01,26.1
3157,2017-06-01,18.3
3158,2017-06-01,27.8
3159,2017-06-01,16.1
3160,2017-06-01,28.3
3161,2017-06-01,20.0
3162,2017-06-01,27.8
3163,2017-06-01,17.8
3164,2017-06-01,28.3
3165,2017-06-01,16.1
3166,2017-06-01,29.4
3167,2017-06-01,19.4
3168,2017-06-01,28.3
3169,2017-06-01,17.2
3170,2017-06-01,30.0
3171,2017-06-01,17.2
3172,2017-06-01,25.6
3173,2017-06-01,17.2
3174,2017-06-01,28.9
3175,2017-06-01,16.1
3176,2017-06-01,27.8
3177,2017-06-01,17.8
3178,2017-06-01,29.4
3179,2017-06-01,17.2
3180,2017-06-01,27.8
3181,2017-06-01,17.2
3182,2017-06-01,27.2
3183,2017-06-01,20.0
3184,2017-06-01,28.3
3185,2017-06-01,19.4
3186,2017-06-01,26.7
3187,2017-06-01,15.0
3188,2017-06-01,31.1
3189,2017-06-01,17.8
3190,2017-06-01,28.3
3191,2017-06-01,20.0
3192,2017-06-01,29.4
3193,2017-06-01,16.7
3194,2017-06-01,35.6
3195,2017-06-01,15.0
3196,2017-06-01,38.3
3197,2017-06-01,18.3
3198,2017-06-01,21.1
3199,2017-06-01,2.2
3200,2017-06-01,33.3
3201,2017-06-01,17.2
3202,2017-06-01,38.3
3203,2017-06-01,17.8
3204,2017-06-01,37.2
3205,2017-06-01,16.1
3206,2017-06-01,30.0
3207,2017-06-01,13.9
3208,2017-06-01,38.9
3209,2017-06-01,19.4
3210,2017-06-01,23.3
3211,2017-06-01,2.2
3212,2017-06-01,35.6
3213,2017-06-01,13.3
3214,2017-06-01,25.0
3215,2017-06-01,11.1
3216,2017-06-01,26.7
3217,2017-06-01,7.8
3218,2017-06-01,25.6
3219,2017-06-01,6.7
3220,2017-06-01,20.0
3221,2017-06-01,7.8
3222,2017-06-01,41.1
3223,2017-06-01,21.7
3224,2017-06-01,30.0
3225,2017-06-01,10.0
3226,2017-06-01,36.7
3227,2017-06-01,20.0
3228,2017-06-01,38.3
3229,2017-06-01,20.0
3230,2017-06-01,33.9
3231,2017-06-01,13.3
3232,2017-06-01,36.7
3233,2017-06-01,20.6
3234,2017-06-01,36.7
3235,2017-06-01,16.1
3236,2017-06-01,30.6
3237,2017-06-01,11.7
3238,2017-06-01,30.6
3239,2017-06-01,12.2
3240,2017-06-01,29.4
3241,2017-06-01,12.8
3242,2017-06-01,33.9
3243,2017-06-01,18.3
3244,2017-06-01,28.9
3245,2017-06-01,7.2
3246,2017-06-01,32.8
3247,2017-06-01,13.9
3248,2017-06-01,37.2
3249,2017-06-01,21.7
3250,2017-06-01,42.2
3251,2017-06-01,23.9
3252,2017-06-01,22.2
3253,2017-06-01,0.6
3254,2017-06-01,35.0
3255,2017-06-01,17.8
3256,2017-06-01,23.9
3257,2017-06-01,37.2
3258,2017-06-01,21.7
3259,2017-06-01,33.3
3260,2017-06-01,16.1
3261,2017-06-01,21.7
3262,2017-06-01,10.6
3263,2017-06-01,21.7
3264,2017-06-01,4.4
3265,2017-06-01,36.7
3266,2017-06-01,17.8
3267,2017-06-01,22.8
3268,2017-06-01,4.4
3269,2017-06-01,23.3
3270,2017-06-01,9.4
3271,2017-06-01,28.3
3272,2017-06-01,16.7
3273,2017-06-01,32.2
3274,2017-06-01,13.9
3275,2017-06-01,25.6
3276,2017-06-01,33.3
3277,2017-06-01,18.9
3278,2017-06-01,37.8
3279,2017-06-01,23.3
3280,2017-06-01,36.1
3281,2017-06-01,23.3
3282,2017-06-01,18.9
3283,2017-06-01,7.2
3284,2017-06-01,31.7
3285,2017-06-01,14.4
3286,2017-06-01,28.3
3287,2017-06-01,4.4
3288,2017-06-01,33.9
3289,2017-06-01,13.3
3290,2017-06-01,36.7
3291,2017-06-01,22.8
3292,2017-06-01,28.3
3293,2017-06-01,7.8
3294,2017-06-01,30.6
3295,2017-06-01,14.4
3296,2017-06-01,34.4
3297,2017-06-01,14.4
3298,2017-06-01,35.6
3299,2017-06-01,17.2
3300,2017-06-01,27.2
3301,2017-06-01,10.0
3302,2017-06-01,36.1
3303,2017-06-01,21.1
3304,2017-06-01,26.7
3305,2017-06-01,9.4
3306,2017-06-01,36.7
3307,2017-06-01,20.6
3308,2017-06-01,31.1
3309,2017-06-01,13.9
3310,2017-06-01,27.2
3311,2017-06-01,9.4
3312,2017-06-01,32.2
3313,2017-06-01,22.2
3314,2017-06-01,36.1
3315,2017-06-01,21.7
3316,2017-06-01,21.7
3317,2017-06-01,6.1
3318,2017-06-01,33.3
3319,2017-06-01,20.0
3320,2017-06-01,30.6
3321,2017-06-01,11.7
3322,2017-06-01,20.0
3323,2017-06-01,11.7
3324,2017-06-01,27.2
3325,2017-06-01,8.9
3326,2017-06-01,28.3
3327,2017-06-01,9.4
3328,2017-06-01,36.1
3329,2017-06-01,18.3
3330,2017-06-01,37.8
3331,2017-06-01,20.0
3332,2017-06-01,35.6
3333,2017-06-01,22.2
3334,2017-06-01,35.6
3335,2017-06-01,21.7
3336,2017-06-01,37.8
3337,2017-06-01,19.4
3338,2017-06-01,28.9
3339,2017-06-01,8.3
3340,2017-06-01,30.6
3341,2017-06-01,17.8
3342,2017-06-01,26.7
3343,2017-06-01,9.4
3344,2017-06-01,32.2
3345,2017-06-01,19.4
3346,2017-06-01,32.8
3347,2017-06-01,16.1
3348,2017-06-01,29.4
3349,2017-06-01,14.4
3350,2017-06-01,30.0
3351,2017-06-01,8.3
3352,2017-06-01,24.4
3353,2017-06-01,8.9
3354,2017-06-01,33.9
3355,2017-06-01,11.1
3356,2017-06-01,31.1
3357,2017-06-01,13.9
3358,2017-06-01,26.1
3359,2017-06-01,9.4
3360,2017-06-01,17.2
3361,2017-06-01,2.8
3362,2017-06-01,25.6
3363,2017-06-01,-3.3
3364,2017-06-01,33.3
3365,2017-06-01,18.9
3366,2017-06-01,28.3
3367,2017-06-01,15.0
3368,2017-06-01,35.6
3369,2017-06-01,20.6
3370,2017-06-01,37.8
3371,2017-06-01,17.8
3372,2017-06-01,33.9
3373,2017-06-01,17.2
3374,2017-06-01,36.7
3375,2017-06-01,11.1
3376,2017-06-01,34.4
3377,2017-06-01,15.0
3378,2017-06-01,34.4
3379,2017-06-01,13.9
3380,2017-06-01,27.2
3381,2017-06-01,6.7
3382,2017-06-01,25.0
3383,2017-06-01,6.1
3384,2017-06-01,31.1
3385,2017-06-01,7.2
3386,2017-06-01,33.9
3387,2017-06-01,14.4
3388,2017-06-01,23.3
3389,2017-06-01,6.7
3390,2017-06-01,35.0
3391,2017-06-01,19.4
3392,2017-06-01,28.9
3393,2017-06-01,9.4
3394,2017-06-01,37.2
3395,2017-06-01,21.1
3396,2017-06-01,30.0
3397,2017-06-01,17.2
3398,2017-06-01,29.4
3399,2017-06-01,16.1
3400,2017-06-01,31.1
3401,2017-06-01,19.4
3402,2017-06-01,28.3
3403,2017-06-01,20.0
3404,2017-06-01,30.6
3405,2017-06-01,18.3
3406,2017-06-01,28.9
3407,2017-06-01,15.6
3408,2017-06-01,31.1
3409,2017-06-01,15.0
3410,2017-06-01,30.0
3411,2017-06-01,17.8
3412,2017-06-01,31.7
3413,2017-06-01,17.8
3414,2017-06-01,27.8
3415,2017-06-01,17.8
3416,2017-06-01,31.1
3417,2017-06-01,14.4
3418,2017-06-01,31.7
3419,2017-06-01,17.2
3420,2017-06-01,31.1
3421,2017-06-01,17.2
3422,2017-06-01,30.0
3423,2017-06-01,15.0
3424,2017-06-01,30.6
3425,2017-06-01,17.8
3426,2017-06-01,28.3
3427,2017-06-01,12.8
3428,2017-06-01,30.0
3429,2017-06-01,17.8
3430,2017-06-01,31.7
3431,2017-06-01,14.4
3432,2017-06-01,30.0
3433,2017-06-01,20.0
3434,2017-06-01,25.6
3435,2017-06-01,18.9
3436,2017-06-01,29.4
3437,2017-06-01,19.4
3438,2017-06-01,32.8
3439,2017-06-01,17.8
3440,2017-06-01,30.0
3441,2017-06-01,17.2
3442,2017-06-01,31.1
3443,2017-06-01,17.2
3444,2017-06-01,29.4
3445,2017-06-01,16.7
3446,2017-06-01,30.6
3447,2017-06-01,17.2
3448,2017-06-01,28.3
3449,2017-06-01,17.2
3450,2017-06-01,30.6
3451,2017-06-01,20.6
3452,2017-06-01,31.1
3453,2017-06-01,18.3
3454,2017-06-01,30.0
3455,2017-06-01,13.3
3456,2017-06-01,29.4
3457,2017-06-01,17.2
3458,2017-06-01,30.6
3459,2017-06-01,18.3
3460,2017-06-01,28.9
3461,2017-06-01,14.4
3462,2017-06-01,28.3
3463,2017-06-01,16.7
3464,2017-06-01,29.4
3465,2017-06-01,16.7
3466,2017-06-01,31.1
3467,2017-06-01,15.0
3468,2017-06-01,28.9
3469,2017-06-01,16.1
3470,2017-06-01,31.1
3471,2017-06-01,20.0
3472,2017-06-01,30.0
3473,2017-06-01,18.3
3474,2017-06-01,31.7
3475,2017-06-01,20.0
3476,2017-06-01,30.0
3477,2017-06-01,15.6
3478,2017-06-01,31.1
3479,2017-06-01,17.8
3480,2017-06-01,26.7
3481,2017-06-01,19.4
3482,2017-06-01,26.1
3483,2017-06-01,17.8
3484,2017-06-01,27.8
3485,2017-06-01,14.4
3486,2017-06-01,31.7
3487,2017-06-01,18.9
3488,2017-06-01,29.4
3489,2017-06-01,17.2
3490,2017-06-01,31.1
3491,2017-06-01,16.1
3492,2017-06-01,30.6
3493,2017-06-01,14.4
3494,2017-06-01,32.2
3495,2017-06-01,15.6
3496,2017-06-01,30.6
3497,2017-06-01,19.4
3498,2017-06-01,29.4
3499,2017-06-01,15.6
3500,2017-06-01,30.6
3501,2017-06-01,17.2
3502,2017-06-01,31.7
3503,2017-06-01,16.7
3504,2017-06-01,32.2
3505,2017-06-01,14.4
3506,2017-06-01,29.4
3507,2017-06-01,15.0
3508,2017-06-01,30.6
3509,2017-06-01,16.1
3510,2017-06-01,29.4
3511,2017-06-01,17.8
3512,2017-06-01,31.7
3513,2017-06-01,18.9
3514,2017-06-01,28.3
3515,2017-06-01,19.4
3516,2017-06-01,30.0
3517,2017-06-01,18.9
3518,2017-06-01,33.3
3519,2017-06-01,18.3
3520,2017-06-01,31.1
3521,2017-06-01,16.7
3522,2017-06-01,30.0
3523,2017-06-01,17.8
3524,2017-06-01,30.6
3525,2017-06-01,31.1
3526,2017-06-01,15.6
3527,2017-06-01,28.9
3528,2017-06-01,17.8
3529,2017-06-01,29.4
3530,2017-06-01,20.0
3531,2017-06-01,30.0
3532,2017-06-01,18.9
3533,2017-06-01,24.4
3534,2017-06-01,19.4
3535,2017-06-01,28.9
3536,2017-06-01,20.6
3537,2017-06-01,29.4
3538,2017-06-01,19.4
3539,2017-06-01,30.0
3540,2017-06-01,12.8
3541,2017-06-01,31.7
3542,2017-06-01,18.3
3543,2017-06-01,31.7
3544,2017-06-01,16.7
3545,2017-06-01,28.9
3546,2017-06-01,13.3
3547,2017-06-01,30.0
3548,2017-06-01,20.0
3549,2017-06-01,32.2
3550,2017-06-01,18.3
3551,2017-06-01,31.7
3552,2017-06-01,16.1
3553,2017-06-01,30.6
3554,2017-06-01,20.0
3555,2017-06-01,27.8
3556,2017-06-01,17.2
3557,2017-06-01,31.1
3558,2017-06-01,18.9
3559,2017-06-01,22.8
3560,2017-06-01,12.8
3561,2017-06-01,23.9
3562,2017-06-01,8.9
3563,2017-06-01,37.8
3564,2017-06-01,20.6
3565,2017-06-01,25.0
3566,2017-06-01,15.6
3567,2017-06-01,25.6
3568,2017-06-01,9.4
3569,2017-06-01,25.6
3570,2017-06-01,13.9
3571,2017-06-01,21.7
3572,2017-06-01,12.8
3573,2017-06-01,27.2
3574,2017-06-01,11.1
3575,2017-06-01,23.9
3576,2017-06-01,11.1
3577,2017-06-01,27.2
3578,2017-06-01,17.8
3579,2017-06-01,21.7
3580,2017-06-01,11.1
3581,2017-06-01,22.8
3582,2017-06-01,3.3
3583,2017-06-01,31.7
3584,2017-06-01,13.9
3585,2017-06-01,30.6
3586,2017-06-01,11.1
3587,2017-06-01,21.7
3588,2017-06-01,11.7
3589,2017-06-01,28.3
3590,2017-06-01,12.8
3591,2017-06-01,20.6
3592,2017-06-01,4.4
3593,2017-06-01,25.0
3594,2017-06-01,10.6
3595,2017-06-01,12.8
3596,2017-06-01,3.9
3597,2017-06-01,16.7
3598,2017-06-01,1.7
3599,2017-06-01,11.1
3600,2017-06-01,-4.4
3601,2017-06-01,35.0
3602,2017-06-01,18.3
3603,2017-06-01,16.1
3604,2017-06-01,0.0
3605,2017-06-01,23.9
3606,2017-06-01,13.3
3607,2017-06-01,29.4
3608,2017-06-01,13.9
3609,2017-06-01,28.9
3610,2017-06-01,11.7
3611,2017-06-01,16.1
3612,2017-06-01,7.2
3613,2017-06-01,27.8
3614,2017-06-01,10.0
3615,2017-06-01,25.6
3616,2017-06-01,7.8
3617,2017-06-01,25.6
3618,2017-06-01,11.1
3619,2017-06-01,22.2
3620,2017-06-01,6.1
3621,2017-06-01,24.4
3622,2017-06-01,8.9
3623,2017-06-01,26.1
3624,2017-06-01,10.0
3625,2017-06-01,17.8
3626,2017-06-01,7.8
3627,2017-06-01,26.7
3628,2017-06-01,6.1
3629,2017-06-01,26.1
3630,2017-06-01,13.9
3631,2017-06-01,32.8
3632,2017-06-01,15.6
3633,2017-06-01,21.1
3634,2017-06-01,15.6
3635,2017-06-01,31.1
3636,2017-06-01,8.9
3637,2017-06-01,24.4
3638,2017-06-01,9.4
3639,2017-06-01,29.4
3640,2017-06-01,13.9
3641,2017-06-01,26.7
3642,2017-06-01,14.4
3643,2017-06-01,25.0
3644,2017-06-01,11.7
3645,2017-06-01,32.8
3646,2017-06-01,12.8
3647,2017-06-01,21.7
3648,2017-06-01,16.1
3649,2017-06-01,23.9
3650,2017-06-01,12.2
3651,2017-06-01,27.8
3652,2017-06-01,12.8
3653,2017-06-01,41.1
3654,2017-06-01,22.2
3655,2017-06-01,23.9
3656,2017-06-01,15.6
3657,2017-06-01,22.8
3658,2017-06-01,11.1
3659,2017-06-01,25.6
3660,2017-06-01,6.1
3661,2017-06-01,25.6
3662,2017-06-01,8.3
3663,2017-06-01,34.4
3664,2017-06-01,21.7
3665,2017-06-01,23.3
3666,2017-06-01,15.0
3667,2017-06-01,35.6
3668,2017-06-01,20.6
3669,2017-06-01,28.9
3670,2017-06-01,15.0
3671,2017-06-01,22.2
3672,2017-06-01,15.0
3673,2017-06-01,27.8
3674,2017-06-01,13.3
3675,2017-06-01,23.9
3676,2017-06-01,13.9
3677,2017-06-01,31.7
3678,2017-06-01,14.4
3679,2017-06-01,22.2
3680,2017-06-01,10.6
3681,2017-06-01,17.2
3682,2017-06-01,11.7
3683,2017-06-01,27.2
3684,2017-06-01,11.1
3685,2017-06-01,21.1
3686,2017-06-01,13.3
3687,2017-06-01,27.2
3688,2017-06-01,13.3
3689,2017-06-01,21.1
3690,2017-06-01,9.4
3691,2017-06-01,28.9
3692,2017-06-01,10.0
3693,2017-06-01,24.4
3694,2017-06-01,10.0
3695,2017-06-01,17.8
3696,2017-06-01,8.9
3697,2017-06-01,12.2
3698,2017-06-01,3.9
3699,2017-06-01,21.7
3700,2017-06-01,11.1
3701,2017-06-01,30.0
3702,2017-06-01,7.8
3703,2017-06-01,23.3
3704,2017-06-01,3.9
3705,2017-06-01,17.2
3706,2017-06-01,11.7
3707,2017-06-01,25.6
3708,2017-06-01,16.1
3709,2017-06-01,27.8
3710,2017-06-01,8.9
3711,2017-06-01,21.1
3712,2017-06-01,9.4
3713,2017-06-01,35.0
3714,2017-06-01,18.3
3715,2017-06-01,24.4
